1671;Fairly Odd Parents!, The - Shadow Showdown;None;4194304;THQ;1;Rising Sun;2;BA72E185;0C43E566;BA457CE4;;1671;;0
1672;Shark Tale;Eeprom_v124;8388608;Activision;1;Hyperion;2;7B68D93E;55441625;7B2794E8;;1672;;0
1673;Barbie - The Princess and the Pauper;None;4194304;Vivendi;0;Rising Sun;4307;116194F2;0F4EF1DC;93C2D58E;;1673;;0
1674;Ms. Pac-Man - Maze Madness;Eeprom_v124;4194304;Namco;1;Venom;2;DDE5DF02;D9C2B5F8;D399E13A;;1674;;0
1675;Pokemon - Edicion Rojo Fuego;Flash1M_v103;16777216;Nintendo;4;Rising Sun;4096;9F08064E;0893A6B7;EC66E340;;1675;;0
1676;Pokemon - Edicion Verde Hoja;Flash1M_v103;16777216;Nintendo;4;Rising Sun;4096;2CA11D59;C5CAD0B8;9F2ADCA5;;1676;;0
1677;Pokemon - Blattgrune Edition;Flash1M_v103;16777216;Nintendo;2;Rising Sun;64;D12F1FDD;B06599AD;7803A8AD;;1677;;0
1678;Pokemon - Feuerrote Edition;Flash1M_v103;16777216;Nintendo;2;Rising Sun;64;1A81EEDF;CD2D042F;13461EF6;;1678;;0
1679;Pokemon - Version Rouge Feu;Flash1M_v103;16777216;Nintendo;5;Rising Sun;1;5DC668F6;73DDF037;C4617A7C;;1679;;0
1680;Pokemon - Version Vert Feuille;Flash1M_v103;16777216;Nintendo;5;Rising Sun;1;BA3285E3;B357E993;39E75231;;1680;;0
1681;Kill Switch;Eeprom_v124;4194304;Namco;1;Venom;2;2B207D1F;B3DA0565;1536BCFE;;1681;;0
1682;Nicktoons - Freeze Frame Frenzy;Eeprom_v124;4194304;THQ;1;Rising Sun;2;A8B6766E;665AA591;2168598C;;1682;;0
1683;Game Boy Advance Video - Pokemon - Volume 3;None;33554432;Nintendo;1;Rising Sun;2;A36AA9C5;CE2D874F;7AF0306A;;1683;video;0
1684;Game Boy Advance Video - Pokemon - Volume 4;None;33554432;Nintendo;1;Rising Sun;2;BE468496;20F4C8D6;F92638CC;;1684;video;0
1685;Pokemon - Versione Rosso Fuoco;Flash1M_v103;16777216;Nintendo;6;Independent;128;73A72167;E1D6CEC1;193C684A;;1685;;0
1686;Pokemon - Versione Verde Foglia;Flash1M_v103;16777216;Nintendo;6;Independent;128;16974506;590376F3;E7A7D2B9;;1686;;0
1687;Game Boy Advance Video - Nicktoon's Collection - Volume 2;None;33554432;Majesco Sales;1;Rising Sun;2;65DEEEB6;0A5D00F4;E6CB52C3;;1687;video;0
1688;TV Tuner PAL;None;8388608;UFO;3;Independent;2;B511DF64;2A6DA2F2;64D84A9E;[v2.0];1688;hardware;0
1689;TV Tuner PAL;None;1048576;UFO;3;Trashman;2;AF124F8C;30BA0234;CA454629;[v1.3];1689;hardware;0
1690;Mario Golf - Advance Tour;Sram_v113;16777216;Nintendo;4;Independent;4096;C35DD9F8;A914BAB5;E31BB98C;;1690;;0
1691;Pokemon - Leaf Green Version;Flash1M_v103;16777216;Nintendo;16;Special;2;DAFFECEC;313D418C;6F3A8172;[v1.1];1691;;0
1692;Fire Emblem - Seima no Kouseki;Sram_F_v103;16777216;Nintendo;7;WRG;256;9D76826F;FC9C9C80;14EDA80E;;1692;;0
1693;Tony Hawk's Underground 2;Eeprom_v124;8388608;Activision;16;Venom;2;BF864083;D64A38FA;AB3BEA8C;;1693;;0
1694;Mario Pinball Land;Eeprom_v124;8388608;Nintendo;1;Venom;2;70A6D2C1;AA07D222;D555CEDB;;1694;;0
1695;Pokemon - Fire Red Version;Flash1M_v103;16777216;Nintendo;16;Special;2;84EE4776;AA921BA0;2735F0AE;[v1.1];1695;;0
1696;LEGO Knights' Kingdom;None;4194304;THQ;1;Venom;2;88FE3F31;4A0D1E9F;151CCDB0;;1696;;0
1697;Starsky & Hutch;Eeprom_v122;4194304;Empire Interactive;1;DCS;2;B3993252;32540200;D77CD3CB;;1697;;0
1698;Titeuf - Mega Compet';None;4194304;Atari;5;Rising Sun;1;FFD0A045;E966F0DD;70F62643;;1698;;0
1699;Archer Maclean's - 3D Pool;None;4194304;Ignition;1;Rising Sun;2;4202A9CD;2DDDF8C2;4127D0D5;;1699;;0
1700;FIFA Football 2005;Eeprom_v124;8388608;Electronic Arts;16;Venom;4307;DA90F396;C293DB77;0D5EA97B;;1700;;0
1701;Wakeboarding Unleashed featuring Shaun Murray;Eeprom_v120;8388608;Telegames;1;Independent;2;CAD6376C;6A430557;14DCAFA1;;1701;;0
1702;Megaman Zero 3;Sram_v113;8388608;Capcom;1;Rising Sun;2;2784F3F2;EB7CA14F;24AE2ABA;;1702;;0
1703;Mawaru - Made in Wario;Sram_v113;16777216;Nintendo;7;WRG;256;E69964F1;7E47F88E;7528EF2E;;1703;;0
1704;Tak 2 - The Staff of Dreams;Eeprom_v124;8388608;THQ;1;Venom;2;8F7EB026;0BCA0102;A0D41AF0;;1704;;0
1705;Lilo & Stitch 2 - Hamsterviel Havoc;Eeprom_v124;8388608;Ubi Soft;1;Venom;2;021A5755;9EF947D5;8745EA66;;1705;;0
1706;Shark Tale;Eeprom_v124;8388608;Activision;0;Rising Sun;4161;DF2518E9;BEA59B3F;6A343FD4;;1706;;0
1707;Lizzie McGuire 2 - Lizzie Diaries;Eeprom_v124;4194304;Ubi Soft;1;Rising Sun;3;F11009F9;32F0B73D;A25CE036;;1707;;0
1708;That's So Raven;Eeprom_v124;8388608;Ubi Soft;1;Rising Sun;2;8E190698;D451604A;1D8F1EDC;;1708;;0
1709;Tron 2.0 - Killer App;Eeprom_v124;16777216;Ubi Soft;1;Rising Sun;2;77D50EC6;269AE52F;95D7AF9D;;1709;;0
1710;Ty the Tasmanian Tiger 2 - Bush Rescue;Eeprom_v124;8388608;Electronic Arts;16;Venom;67;108C3535;534E88A1;65340E5F;;1710;;0
1711;Game Boy Advance Video - Cartoon Network Collection - Volume 2;None;33554432;Majesco Sales;1;Rising Sun;2;4BFAA8DE;13E2EC33;835E0F2D;;1711;video;0
1712;Action Replay GBX;None;262144;Datel;0;Eternity;195;3DB7A213;C33CF7E0;B02465C7;[v3.1];1712;hardware;0
1713;Who Wants to Be a Millionaire - 2nd Edition;None;4194304;Zoo Digital;0;Venom;2;C89DEB4F;9045B2BE;EB7A739C;;1713;;0
1714;SD Gundam Force;Eeprom_v124;8388608;Bandai;1;Rising Sun;2;68B21289;92E28507;41F6A72E;;1714;;0
1715;WWE - Survivor Series;Eeprom_v124;4194304;THQ;16;Rising Sun;2;6694F94D;5B5DB002;88A2BCD9;;1715;;0
1716;Kirby & The Amazing Mirror;Sram_v113;16777216;Nintendo;1;Rising Sun;2;9F2A3048;039A9373;B8CE648E;;1716;;0
1717;Teenage Mutant Ninja Turtles 2 - Battle Nexus;Eeprom_v124;8388608;Konami;1;Venom;2;802FC7C1;9FFDF753;81D6AC3E;;1717;;0
1718;F-Zero - Climax;Flash1M_v102;16777216;Nintendo;7;Eurasia;256;DBDC71E3;E77E06B6;CBBD3559;;1718;;0
1719;Boktai 2 - Solar Boy Django;Eeprom_v124;16777216;Konami;1;Venom;2;E1FFB2D1;3A4AA4EC;1B3516DA;;1719;;0
1720;All Grown Up! - Express Yourself;Eeprom_v124;4194304;THQ;16;Rising Sun;2;E9C9DD2B;F5ADEE72;007ACAC3;;1720;;0
1721;LEGO Knights' Kingdom;None;4194304;THQ;0;Rising Sun;66;F027E89F;4A0D1E9F;BC8332EE;;1721;;0
1722;2 Games in 1 - Hot Wheels - Velocity X + Hot Wheels - World Race;None;16777216;THQ;0;Rising Sun;2;B3C2CF9F;8DB706D1;DFB507BF;;1722;;0
1723;Golden Nugget Casino;None;4194304;Majesco Sales;1;Rising Sun;2;56B9E9E1;8EF4CC95;083E6064;;1723;;0
1724;Sentouin Yamada Hajime;Sram_v113;8388608;Kids Station;7;Rising Sun;256;596C5D4C;CFDA6D14;F9F79A7D;;1724;;0
1725;Monster Trucks;None;4194304;Majesco Sales;1;Rising Sun;2;4A72170A;7E53666F;FCA43C47;;1725;;0
1726;Super Hornet - FA 18F;None;4194304;Majesco Sales;1;Rising Sun;2;9653BAC5;BC5A3E3F;12F92FA1;;1726;;0
1727;Hamtaro - Rainbow Rescue;Sram_v113;16777216;Nintendo;0;Rising Sun;4291;5D051081;8619E9C1;BCBB814C;;1727;;0
1728;Grand Theft Auto Advance;Eeprom_v124;16777216;Rockstar Games;1;Mode 7;2;1FA131E8;A9611324;922A8199;;1728;;0
1729;Yu-Gi-Oh! Destiny Board Traveler;Sram_F_v103;8388608;Konami;1;Venom;2;611E7BBD;B9E7AF6F;D57E316E;;1729;;0
1730;Fruit Mura no Doubutsutachi;Eeprom_v124;8388608;TDK;7;Rising Sun;256;EBF89B0D;2EE56261;311D1935;;1730;;0
1731;Twin Series 2 - Oshare Princess 4 + Sweet Life;Eeprom_v124;8388608;Culture Brain;7;Caravan;256;8B0EB948;789616F1;FBD7AAF6;;1731;;0
1732;Aka-chan Doubutsuen;Eeprom_v124;4194304;TDK;7;Caravan;256;B50CD166;4BF65824;B5C79B67;;1732;;0
1733;Ochaken Kururin - Honwaka Puzzle de Hotto Shiyo;Eeprom_v124;4194304;MTO;7;Caravan;256;EECDD3EF;61FB76BA;24FAFD41;;1733;;0
1734;Shrek 2 - Beg for Mercy;Eeprom_v124;8388608;Activision;1;Rising Sun;2;F1861610;D2B1C9C7;C1D92749;;1734;;0
1735;Duel Masters - Sempai Legends;Eeprom_v124;8388608;Atari;0;Rising Sun;4291;2FFF9BA9;C80464A0;76FAAF4B;;1735;;0
1736;Majokko Cream-chan no Gokko Series 2 - Kisekae Angel;Eeprom_v124;8388608;Culture Brain;7;Caravan;256;2ED6C55F;000395D6;058AE82B;;1736;;0
1737;Wanko de Kururin! Wancle;Eeprom_v124;8388608;MTO;7;Caravan;256;E93F547B;204DBE08;DB9AB53E;;1737;;0
1738;Majokko Cream-chan no Gokko Series 1 - Wannyan Idol Gakuen;Eeprom_v124;4194304;Culture Brain;7;Caravan;256;91BEBBEE;F803D370;601D4E93;;1738;;0
1739;PukuPuku Tennen Kairanban - Koi no Cupid Daisakusen;Eeprom_v124;4194304;Victor;7;Caravan;256;B57FEC3A;3AEEF88E;BE9C7E34;;1739;;0
1740;Licca-chan no Oshare Nikki;Sram_v113;8388608;Victor;7;Caravan;256;E9F62FE0;3EB8E5E2;9B7ECFD3;;1740;;0
1741;Koinu to Issho 2;Eeprom_v124;16777216;Culture Brain;7;Caravan;256;2D2AC33B;80E51D34;DEAD6270;;1741;;0
1742;Grand Theft Auto Advance;Eeprom_v124;16777216;Rockstar Games;0;Rising Sun;4291;4189E07F;5F92CEC2;86B19ADA;;1742;;0
1743;Zelda no Densetsu - Fushigi no Boushi;Eeprom_v124;16777216;Nintendo;7;WRG;256;6CE771A5;4F922E70;8F2F60B0;;1743;;0
1744;Texas Hold'em Poker;None;4194304;Majesco Sales;1;Rising Sun;2;78B59AAC;DA74C86C;6BF30E5C;;1744;;0
1745;Classic NES Series - Zelda II - The Adventure of Link;Eeprom_v124;4194304;Nintendo;16;Batman;2;F2DC3B09;950C7FD0;258DF15D;;1745;;0
1746;Classic NES Series - Castlevania;Eeprom_v124;4194304;Nintendo;16;Batman;2;CFC1F558;78C19AB0;B5119AC0;;1746;;0
1747;Classic NES Series - Dr. Mario;Eeprom_v124;4194304;Nintendo;16;Batman;2;CA9F5D2F;E72F9C45;95A50545;;1747;;0
1748;Classic NES Series - Metroid;Eeprom_v124;4194304;Nintendo;16;Batman;2;B2A153C3;47542A18;6B5B249D;;1748;;0
1749;Incredibles, The;None;8388608;THQ;1;Venom;2;194D5F6C;ECB2DC98;1146A6A0;;1749;;0
1750;Elf - The Movie;None;4194304;Crave Entertainment;1;Venom;4291;9A1F8165;26CF132B;DE822AF8;;1750;;0
1751;Lord of the Rings, The - The Third Age;Eeprom_v124;16777216;Electronic Arts;16;Rising Sun;4291;2DEF3656;FAE9E182;9E1BF9AE;;1751;;0
1752;Shrek 2 - Beg for Mercy;Eeprom_v124;8388608;Activision;0;Rising Sun;4289;B6E091CE;786F3CF0;04EC5C53;;1752;;0
1753;Duel Masters - Kaijudo Showdown;Eeprom_v124;8388608;Atari;1;Venom;2;804E5DE2;D5F6396E;0E075209;;1753;;0
1754;Polar Express, The;Eeprom_v124;4194304;THQ;16;Venom;4291;62CA5620;D200865A;58E57E8C;;1754;;0
1755;Metal Slug Advance;Eeprom_v124;8388608;SNK Playmore;1;Independent;2;09980880;51D3E0CD;28404DD5;;1755;;0
1756;Smashing Drive;None;8388608;Namco;1;Venom;2;2390ACA6;AEF28F8D;DBC5379C;;1756;;0
1757;Urbz, The - Sims in the City;Flash512_v131;33554432;Electronic Arts;16;Rising Sun;4307;8B3330BB;6769FD5D;61CAF811;;1757;;0
1758;Legend of Zelda, The - The Minish Cap;Eeprom_v124;16777216;Nintendo;0;Eternity;4291;E8637292;A8074856;62B092F5;;1758;;0
1759;Cosmo & Wanda - Wenn Elfen Helfen! - Das Schatten-Duell;None;4194304;THQ;2;Rising Sun;64;65E88703;A68CE9D1;99276481;;1759;;0
1760;Pferd & Pony - Mein Pferdehof;Eeprom_v124;4194304;DTP;0;Rising Sun;66;CC74B433;495C9F48;206DF5B7;;1760;;0
1761;Finding Nemo - The Continuing Adventures;None;4194304;THQ;0;Rising Sun;81;1E8CEFE9;2D08C7EC;9678F120;;1761;;0
1762;Shaman King - Master of Spirits;Sram_v113;16777216;Konami;1;Venom;2;10E554AE;1CA0BB14;61E1EF0F;;1762;;0
1763;Codename Kids Next Door - Operation S.O.D.A.;None;8388608;Take 2;1;Rising Sun;2;420A81B7;6916C463;F848E795;;1763;;0
1764;Kingdom Hearts - Chain of Memories;Sram_F_v103;33554432;Square Enix;7;Caravan;256;8D5A0D84;ADC5D2B0;EA680EA9;;1764;;0
1765;Pokemon - Edicion Rubi;Flash1M_v103;16777216;Nintendo;4;Trashman;4096;B980FFF5;47FA9BB2;FAEFF28C;[v1.1];1765;;0
1766;Pokemon - Edicion Zafiro;Flash1M_v103;16777216;Nintendo;4;Independent;4096;F2C88931;8F50FFB3;C2253C4B;[v1.1];1766;;0
1767;Super Real Mahjong Dousoukai;Eeprom_v124;8388608;Smilesoft;7;Caravan;256;9E90456B;CBB94238;71FE730E;;1767;;0
1768;Shin Megami Tensei Devil Children - Messiah Riser;Sram_v113;8388608;Smilesoft;7;Caravan;256;0EC98C51;13A998AB;C047B15D;;1768;;0
1769;Lemony Snicket's - A Series of Unfortunate Events;Eeprom_v124;16777216;Activision;1;Rising Sun;2;72BA6B8C;A3BFD15B;CC7574EA;;1769;;0
1770;SpongeBob SquarePants and Friends - Freeze Frame Frenzy;Eeprom_v124;4194304;THQ;0;Rising Sun;4179;FC339FC7;9A6186D9;954CB610;;1770;;0
1771;Incredibles, The;None;8388608;THQ;0;Rising Sun;17;77CBDC3B;0B92CA92;ACD36F3B;;1771;;0
1772;Hot Wheels - Stunt Track Challenge;None;8388608;THQ;1;Venom;2;D0AB6A37;3774114D;B9725F69;;1772;;0
1773;Cabela's Big Game Hunter - 2005 Adventures;Eeprom_v124;4194304;Activision;1;Venom;2;BD054567;D2D5E480;3E442D07;;1773;;0
1774;World Championship Poker;None;4194304;Crave Entertainment;1;Rising Sun;2;07F15152;07270108;4BB2D5D5;;1774;;0
1775;Need for Speed - Underground 2;Eeprom_v124;8388608;Electronic Arts;16;Venom;195;9A0C5090;BFBD5959;3365FE86;;1775;;0
1776;Donkey Kong Country 2;Eeprom_v124;8388608;Nintendo;1;Independent;2;11417FC1;759F15E1;6308CE43;;1776;;0
1777;Mario vs. Donkey Kong;Flash512_v131;16777216;Nintendo;0;Rising Sun;4291;CA030D61;99D801E7;2EF4B600;;1777;;0
1778;Kill Switch;Eeprom_v124;4194304;Zoo Digital;0;Rising Sun;4291;4F468670;F9B416B0;58152023;;1778;;0
1779;Defender of the Crown;Eeprom_v124;4194304;Zoo Digital;0;Batman;2;6968959A;1516D35E;BFCF3F30;;1779;;0
1780;Teenage Mutant Ninja Turtles 2 - Battle Nexus;Eeprom_v124;8388608;Konami;0;Cezar;4291;ADA00A65;EF0A49AD;09BBA722;;1780;;0
1781;Beyblade G-Revolution;Eeprom_v124;4194304;Atari;1;Venom;2;33AFDBE8;5BF5308E;83E2D98D;;1781;;0
1782;Dragon Ball - Advanced Adventure;Eeprom_v124;16777216;Banpresto;7;Rising Sun;256;8A06337A;DE43494F;0F12DF23;;1782;;0
1783;Yu Yu Hakusho - Tournament Tactics;Eeprom_v124;8388608;Infogrames;16;Venom;2;AEF6B7CC;810D5784;ABA8646C;;1783;;0
1784;Metal Slug Advance;Eeprom_v124;8388608;SNK Playmore;7;Caravan;256;0CABA589;82243E8A;232D9B4E;;1784;;0
1785;Creatures;Eeprom_v122;4194304;Conspiracy;0;Independent;4226;4F18F57E;92A83719;1321EDEE;[Eng-Ita-Spa];1785;;0
1786;Fear Factor - Unleashed;Eeprom_v124;8388608;Hip Games;1;Rising Sun;2;1289639C;B2600FDE;18CDB1DA;;1786;;0
1787;2 Games in 1 - GT Advance 3 + Moto GP;Eeprom_v122;16777216;THQ;0;Independent;12483;51D6CEB0;9E4062A1;2CA9F2D8;;1787;;0
1788;Frogger - Kodaibunmei no Nazo;Eeprom_v124;8388608;Konami;7;Rising Sun;256;6853109B;C1FFE362;436DDF9C;;1788;;0
1789;Pac-Man World;Eeprom_v124;8388608;Namco;1;Venom;2;B2A4FC78;FA3867A6;6B678983;;1789;;0
1790;2 Games in 1 - Die Monster AG + Findet Nemo;None;16777216;THQ;2;Rising Sun;64;4FD20E32;D9F27825;8EA3ED6F;;1790;;0
1791;Stadium Games;None;4194304;Asmik;1;Batman;2;4BF6E9E8;00CABA72;E7A767F3;;1791;;0
1792;Tomb Raider - The Prophecy;None;8388608;Ubi Soft;1;Batman;4291;556F40FA;2B48CA17;E2D8503E;;1792;;0
1793;Unglaublichen, Die;None;8388608;THQ;2;Rising Sun;64;BDC06E57;E625C506;FF4EBDBA;;1793;;0
1794;Gakuen Alice - Dokidoki Fushigi Taiken;Sram_v113;8388608;Kids Station;7;Caravan;256;AAB51F8C;032FB2B1;07CD8E4A;;1794;;0
1795;Finding Nemo - Arata na Bouken;Eeprom_v124;4194304;THQ;7;Caravan;256;4C77EDA6;9A1C9496;3CF67626;;1795;;0
1796;Tron 2.0 - Killer App;Eeprom_v124;16777216;Ubi Soft;0;Batman;2;3BF38352;DE4A8EE2;034751C1;;1796;;0
1797;Lilo & Stitch 2;Eeprom_v124;8388608;Ubi Soft;0;Rising Sun;4163;A88587A6;BB3A4652;5F55838C;;1797;;0
1798;Beyblade G-Revolution;Eeprom_v124;4194304;Atari;0;Rising Sun;4290;5111DF55;5BF5308E;0DD84584;;1798;;0
1799;Lemony Snicket's - A Series of Unfortunate Events;Eeprom_v124;16777216;Activision;0;Rising Sun;4097;63E02A0D;A5B0FB62;EA9181FB;;1799;;0
1800;Super Mario Ball;Eeprom_v124;8388608;Nintendo;0;TRSI;2;3B035681;CA367F25;6F90EDA0;;1800;;0
1801;Kidou Senshi Gundam Seed Destiny;Eeprom_v124;8388608;Bandai;7;Caravan;256;AA250CCA;B846F126;707D3C01;;1801;;0
1802;Game Boy Wars Advance 1+2;Flash1M_v102;16777216;Nintendo;7;Caravan;256;49EE1FDD;FF6F3BE3;5BFEBB53;;1802;;0
1803;Yakusoku no Chi Riviera;Sram_F_v103;16777216;Bandai;7;Caravan;256;F73B840F;D2F01A67;C3D6F277;;1803;;0
1804;Premier Manager 2004 - 2005;Flash512_v131;4194304;Zoo Digital;0;Rising Sun;195;2706DFF2;F8132C58;B214B4D9;;1804;;0
1805;Final Fantasy I & II - Dawn of Souls;Sram_v113;16777216;Nintendo;1;Independent;2;1B39CDAB;CE608DC7;51226DF2;;1805;;0
1806;Incredibili, Gli;None;8388608;THQ;6;Independent;128;615839EF;275132A3;0C0A46F8;;1806;;0
1807;Payback;Eeprom_v124;8388608;Zoo Digital;0;Rising Sun;4291;962DD201;FFCA92FE;B0486F3D;;1807;;0
1808;Ms. Pac-Man - Maze Madness;Eeprom_v124;4194304;Zoo Digital;0;Rising Sun;4291;6E03FD6A;1B997886;A83B5250;;1808;;0
1809;Moero!! Jaleco Collection;Eeprom_v124;4194304;Pacific Century;7;Rising Sun;256;6DA36E82;569D81FB;626262BC;;1809;;0
1810;Final Fantasy I & II - Dawn of Souls;Sram_v113;16777216;Nintendo;0;Eternity;4291;7C9854C6;1FDCE34C;BC19062E;;1810;;0
1811;Power Pro Kun Pocket 7;Sram_v113;8388608;Konami;7;Caravan;256;073047DF;2BE1E38C;6E884739;;1811;;0
1812;Urbz, The - Sims in the City;Flash512_v131;33554432;Electronic Arts;7;Caravan;256;BBCCC2FD;52A4D08A;1E32FAED;;1812;;0
1813;Sylvania Family - Fashion Designer Ninaritai!;Eeprom_v124;8388608;Epoch;7;Caravan;256;58DC532E;D877A49F;68A72F60;;1813;;0
1814;Cinnamon - Yume no Daibouken;Eeprom_v124;4194304;Imagineer;7;Caravan;256;5A2CADA1;8F4077B0;8A68A7EC;;1814;;0
1815;2 Games in 1 - Disneys Koenig der Loewen + Disney Prinzessinnen;Eeprom_v124;16777216;THQ;2;Rising Sun;12507;AD82CB84;3F4B5E43;F403196B;;1815;;0
1816;SpongeBob SquarePants - The Movie;None;8388608;THQ;0;Rising Sun;4307;5D9D52DE;58F806E0;34779657;;1816;;0
1817;Dead to Rights;None;8388608;Namco;1;Rising Sun;2;52C1826C;DA58D473;F5BB2A82;;1817;;0
1818;Dora the Explorer - Super Star Adventures!;None;4194304;Gotham Games;1;Rising Sun;2;2CEE050F;7CB80FCC;9E492661;;1818;;0
1819;Monopoly;None;4194304;Destination Software;1;Rising Sun;2;B01CBC07;CBFE38CD;F689980B;;1819;;0
1820;It's Mr Pants;Eeprom_v124;4194304;THQ;16;Rising Sun;2;757A4EFB;87F4EBD7;9F9EC148;;1820;;0
1821;Yoshi no Banyu Inryoku;Eeprom_v124;8388608;Nintendo;7;WRG;256;31594B7A;963F6729;390F8C75;;1821;;0
1822;Dead to Rights;None;8388608;Zoo Digital;0;Rising Sun;4291;2994DE1D;69FB2E00;B4BEADDE;;1822;;0
1823;Pac-Man World;Eeprom_v124;8388608;Zoo Digital;0;Rising Sun;4291;1F92814E;B520F175;1BA24D84;;1823;;0
1824;2 Games in 1 - SpongeBob SquarePants - SuperSponge + Revenge of the Flying Dutchman;None;16777216;THQ;0;Rising Sun;2;111D6997;BD5A9A32;FCA1C645;;1824;;0
1825;2 Games in 1 - SpongeBob SquarePants - SuperSponge + Battle for Bikini Bottom;None;16777216;THQ;0;Rising Sun;67;71D52C61;E5875EB3;0E7448A9;;1825;;0
1826;R-Type III - The Third Lightning;None;4194304;Zoo Digital;0;Rising Sun;4291;41BB7F8A;17F96CCB;E4D08EF2;;1826;;0
1827;2 Games in 1 - The Lion King + Disney Princesse;Eeprom_v124;16777216;THQ;5;TRSI;12507;CCE9C2E2;06AA9475;4DF6F995;;1827;;0
1828;Kingdom Hearts - Chain of Memories;Sram_F_v103;33554432;Square Enix;1;Venom;2;D031CE67;0173F85A;E52B3A7D;;1828;;0
1829;Futari ha Precure - Arienaai! Yume no Sono ha Daimeikyuu;Eeprom_v124;4194304;Bandai;7;Caravan;256;6026EECD;63F595BB;0060AA0A;;1829;;0
1830;Korokke Great - Toki no Boukensha;Sram_F_v103;16777216;Konami;7;Caravan;256;F0E81971;5BDCCFCE;12730AAF;;1830;;0
1831;PukuPuku Tennen Kairanban - Youkoso Illusion Land he;Eeprom_v124;8388608;Victor;7;Caravan;256;E98CF9C3;5BD985AC;EE6FEF3D;;1831;;0
1832;Rockman EXE 5 - Team of Blues;Sram_v113;8388608;Capcom;7;Caravan;256;C73F23C0;32D498EE;2ECB8B65;;1832;;0
1833;Onmyou Taisenki Zeroshiki;Eeprom_v124;8388608;Bandai;7;Caravan;256;66C29472;673CA12D;15DABF53;;1833;;0
1834;Spyro Advance - Wakuwaku Tomodachi Daisakusen!;Eeprom_v124;16777216;Vivendi;7;Caravan;256;91A9E2CC;A4369C2A;B5E6FFD7;;1834;;0
1835;Keroro Gunsou - Taiketsu! Keroro Cart de Arimasu!!;Sram_v113;4194304;Sunrise;7;Caravan;256;C026CBBB;1588C9E5;36E66EFB;;1835;;0
1836;Hello! - Idol Debut;Eeprom_v124;8388608;TDK;7;Caravan;256;304BDFC3;A5EF5DF7;AD118B74;;1836;;0
1837;Crash Bandicoot Advance - Wakuwaku Tomodachi Daisakusen!;Eeprom_v124;16777216;Vivendi;7;Caravan;256;0E6A4FEE;8C714102;3EEF00EF;;1837;;0
1838;Boukyaku no Senritsu - The Melody of Oblivion;Eeprom_v124;8388608;Bandai;7;Independent;256;128EDC4F;46812BDE;ECAE927D;;1838;;0
1839;2 Games in 1 - Power Rangers - Time Force + Power Rangers - Ninja Storm;None;16777216;THQ;2;Rising Sun;67;A5E872D7;072A8AFA;17F49DBE;;1839;;0
1840;Metal Slug Advance;Eeprom_v124;8388608;Ignition;0;TRSI;2;3806F4AE;51D3E0CD;E4174E0B;;1840;;0
1841;Monopoly;None;4194304;Zoo Digital;0;Rising Sun;4163;7B113397;C878631B;AB6A1E29;;1841;;0
1842;Duel Masters 3;Sram_v113;8388608;Atlus;7;Caravan;256;D65E3E03;5606148A;8ADDDCD7;;1842;;0
1843;Little Patissier - Cake no Oshiro;Eeprom_v124;8388608;MTO;7;Caravan;256;8FEA41C4;E70684AC;EB9AC71D;;1843;;0
1844;Shingata Medarot - Kabuto Version;Eeprom_v124;8388608;Imagineer;7;Caravan;256;54AF534D;7B3515EB;1229DE7D;;1844;;0
1845;Shingata Medarot - Kuwagata Version;Eeprom_v124;8388608;Imagineer;7;Caravan;256;0FD35628;E994FD87;A60544F3;;1845;;0
1846;Wagamama Fairy Mirumo de Pon! - Nazo no Kagi to Shinjitsu no Tobir;Sram_v113;8388608;Konami;7;Caravan;256;AE2FB113;74175C0E;9B9DA583;;1846;;0
1847;Zettaizetsumei Dangerous Jiisan 3 - Hateshinaki Mamonogatari;Sram_v113;8388608;Kids Station;7;Caravan;256;5BE52FB7;EEBC5D3F;F7E708F2;;1847;;0
1848;Genseishin Justirisers - Souchaku! Chikyuu no Senshitachi;Flash512_v131;16777216;Konami;7;Caravan;256;580A00A5;F7726105;B34A4B5B;;1848;;0
1849;Konjiki no Gashbell!! - Unare! Yuujou no Zakeru 2;Eeprom_v124;16777216;Banpresto;7;Caravan;256;B7827F20;58BCF122;80C4F157;;1849;;0
1850;Lord of the Rings, The - Uchitsu Kuni Daisanki;Eeprom_v124;16777216;Electronic Arts;7;Caravan;256;CF0534F8;35268B88;535C31B9;;1850;;0
1851;V-Rally 3;Eeprom_v122;4194304;Atari;1;Rising Sun;4099;D3AE3D37;EAF85CDD;06EF530E;;1851;;0
1852;Garfield - The Search for Pooky;None;16777216;The Game Factory;0;Rising Sun;195;CE9291F1;C23D5902;098E037F;;1852;;0
1853;Racing Gears Advance;Eeprom_v124;8388608;Zoo Digital;0;Rising Sun;4291;49A88E52;9F3D74BB;8579333F;;1853;;0
1854;Extreme Ghostbusters - Code Ecto-1;None;4194304;Dreamcatcher;1;Independent;2;E434FA06;EE67A7D4;A03E2A3D;;1854;;0
1855;Tales of the World - Narikiri Dungeon 3;Eeprom_v124;16777216;Namco;7;Independent;256;1867CCEF;B00D8995;824ACFBE;;1855;;0
1856;James Pond - Codename Robocod;None;4194304;Creature Labs;0;Rising Sun;6355;31081996;FB4648DD;782A0D91;;1856;;0
1857;Yu-Gi-Oh! Duel Monsters - International Worldwide Edition 2;Sram_v113;16777216;Konami;7;Caravan;258;6DCFB879;3B5E113E;9E7FF7AC;;1857;;0
